StationCode,Name,Lat,Lon,WebSite,RawData,FileName,From,To
413,Katwijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=413,https://climexp.knmi.nl/data/rrrr413.dat,rrrr413.data,18830910,18860630
444,Katwijk aan den Rijn,52.18,4.4,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=444,https://climexp.knmi.nl/data/rrrr444.dat,rrrr444.data,18891202,20230310
351,Kavel B-86 (Rutten),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=351,https://climexp.knmi.nl/data/rrrr351.dat,rrrr351.data,19481106,19540101
876,Kerkdriel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=876,https://climexp.knmi.nl/data/rrrr876.dat,rrrr876.data,18850901,18861031
953,Kerkrade,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=953,https://climexp.knmi.nl/data/rrrr953.dat,rrrr953.data,18860407,18891231
737,Kerkwerve,51.67,3.85,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=737,https://climexp.knmi.nl/data/rrrr737.dat,rrrr737.data,18780402,20230310
871,Kessel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=871,https://climexp.knmi.nl/data/rrrr871.dat,rrrr871.data,18691201,18760430
983,Kessel-Eik,51.28,6.02,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=983,https://climexp.knmi.nl/data/rrrr983.dat,rrrr983.data,20130401,20230310
587,Kesteren,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=587,https://climexp.knmi.nl/data/rrrr587.dat,rrrr587.data,19500502,19551231
656,Kilder (Gem. Bergh),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=656,https://climexp.knmi.nl/data/rrrr656.dat,rrrr656.data,18990323,19100731
425,Klaaswaal,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=425,https://climexp.knmi.nl/data/rrrr425.dat,rrrr425.data,19270901,19370424
349,Klazienaveen,52.73,6.98,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=349,https://climexp.knmi.nl/data/rrrr349.dat,rrrr349.data,19461112,20230310
764,Kloosterzande,51.37,4.02,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=764,https://climexp.knmi.nl/data/rrrr764.dat,rrrr764.data,19530301,20230310
841,Klundert,51.65,4.52,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=841,https://climexp.knmi.nl/data/rrrr841.dat,rrrr841.data,19410825,20230310
245,Koedijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=245,https://climexp.knmi.nl/data/rrrr245.dat,rrrr245.data,19390311,19540630
252,Kolhorn,52.78,4.88,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=252,https://climexp.knmi.nl/data/rrrr252.dat,rrrr252.data,19340601,20230310
209,Kolhorn (Kavel B45),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=209,https://climexp.knmi.nl/data/rrrr209.dat,rrrr209.data,19301101,19390628
077,Kollum,53.27,6.13,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=077,https://climexp.knmi.nl/data/rrrr077.dat,rrrr077.data,19370502,20230310
555,Kootwijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=555,https://climexp.knmi.nl/data/rrrr555.dat,rrrr555.data,19040602,19550531
567,Kootwijk Radio,52.17,5.82,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=567,https://climexp.knmi.nl/data/rrrr567.dat,rrrr567.data,19230104,20230310
076,Kornwerderzand,53.05,5.33,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=076,https://climexp.knmi.nl/data/rrrr076.dat,rrrr076.data,19290314,20230310
755,Kortgene,51.55,3.82,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=755,https://climexp.knmi.nl/data/rrrr755.dat,rrrr755.data,19370521,20230310
057,Koudum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=057,https://climexp.knmi.nl/data/rrrr057.dat,rrrr057.data,19340621,19431201
747,Krabbendijke,51.43,4.1,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=747,https://climexp.knmi.nl/data/rrrr747.dat,rrrr747.data,19050507,20230310
310,Kraggenburg,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=310,https://climexp.knmi.nl/data/rrrr310.dat,rrrr310.data,19400601,19480930
346,Kraggenburg,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=346,https://climexp.knmi.nl/data/rrrr346.dat,rrrr346.data,19410501,19960101
240,Kreileroord,52.85,5.08,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=240,https://climexp.knmi.nl/data/rrrr240.dat,rrrr240.data,19331119,20230310
483,Krimpen aan de Lek,51.88,4.6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=483,https://climexp.knmi.nl/data/rrrr483.dat,rrrr483.data,20090501,20230310
264,Krommenie,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=264,https://climexp.knmi.nl/data/rrrr264.dat,rrrr264.data,20200201,20230310
722,Kruiningen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=722,https://climexp.knmi.nl/data/rrrr722.dat,rrrr722.data,19001101,19031231
356,Kuinre,52.78,5.83,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=356,https://climexp.knmi.nl/data/rrrr356.dat,rrrr356.data,19491201,20230310
323,Laaghalen,52.92,6.52,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=323,https://climexp.knmi.nl/data/rrrr323.dat,rrrr323.data,19510102,20230310
826,Lage Zwaluwe,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=826,https://climexp.knmi.nl/data/rrrr826.dat,rrrr826.data,19260802,19530120
313,Langeveen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=313,https://climexp.knmi.nl/data/rrrr313.dat,rrrr313.data,19420901,19480430
593,Laren,52.23,5.2,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=593,https://climexp.knmi.nl/data/rrrr593.dat,rrrr593.data,19510101,20230310
912,Leende,51.32,5.53,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=912,https://climexp.knmi.nl/data/rrrr912.dat,rrrr912.data,19340916,20230310
525,Leersum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=525,https://climexp.knmi.nl/data/rrrr525.dat,rrrr525.data,19110301,19290326
041,Leeuwarden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=041,https://climexp.knmi.nl/data/rrrr041.dat,rrrr041.data,18751002,19501129
085,Leeuwarden,53.22,5.75,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=085,https://climexp.knmi.nl/data/rrrr085.dat,rrrr085.data,18760102,20230310
469,Leiden,52.13,4.48,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=469,https://climexp.knmi.nl/data/rrrr469.dat,rrrr469.data,19241102,20150101
250,Lelystad,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=250,https://climexp.knmi.nl/data/rrrr250.dat,rrrr250.data,19540301,19830101
369,Lelystad Eendenweg,52.45,5.52,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=369,https://climexp.knmi.nl/data/rrrr369.dat,rrrr369.data,19820101,20230310
288,Lemelerveld,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=288,https://climexp.knmi.nl/data/rrrr288.dat,rrrr288.data,18820914,18880131
044,Lemmer,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=044,https://climexp.knmi.nl/data/rrrr044.dat,rrrr044.data,18790302,19510101
359,Lemmer Gemaal Buma,52.83,5.7,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=359,https://climexp.knmi.nl/data/rrrr359.dat,rrrr359.data,19410401,20230310
074,Lemmer Tacozijl,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=074,https://climexp.knmi.nl/data/rrrr074.dat,rrrr074.data,19260202,19951231
681,Lettele,52.27,6.27,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=681,https://climexp.knmi.nl/data/rrrr681.dat,rrrr681.data,19450924,20230310
683,Lichtenvoorde,51.98,6.55,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=683,https://climexp.knmi.nl/data/rrrr683.dat,rrrr683.data,19570101,20230310
533,Lienden,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=533,https://climexp.knmi.nl/data/rrrr533.dat,rrrr533.data,19331106,19400101
684,Lievelde,52.02,6.63,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=684,https://climexp.knmi.nl/data/rrrr684.dat,rrrr684.data,19800101,20230310
437,Lijnden Nh,52.35,4.75,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=437,https://climexp.knmi.nl/data/rrrr437.dat,rrrr437.data,18661201,20230310
454,Lisse,52.25,4.53,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=454,https://climexp.knmi.nl/data/rrrr454.dat,rrrr454.data,19151002,20230310
649,Lobith,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=649,https://climexp.knmi.nl/data/rrrr649.dat,rrrr649.data,18690101,19510101
663,Lochem,52.15,6.38,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=663,https://climexp.knmi.nl/data/rrrr663.dat,rrrr663.data,18660802,20230310
548,Loenen aan de Vecht,52.2,5.03,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=548,https://climexp.knmi.nl/data/rrrr548.dat,rrrr548.data,18920201,20230310
885,Lottum,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=885,https://climexp.knmi.nl/data/rrrr885.dat,rrrr885.data,19280716,19481201
558,Lunteren,52.08,5.6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=558,https://climexp.knmi.nl/data/rrrr558.dat,rrrr558.data,19080902,20230310
203,Lutjewinkel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=203,https://climexp.knmi.nl/data/rrrr203.dat,rrrr203.data,18991101,19000331
319,Luttelgeest,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=319,https://climexp.knmi.nl/data/rrrr319.dat,rrrr319.data,19430516,19491201
918,Maarheeze,51.3,5.58,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=918,https://climexp.knmi.nl/data/rrrr918.dat,rrrr918.data,19510101,20230310
479,Maasland,51.97,4.25,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=479,https://climexp.knmi.nl/data/rrrr479.dat,rrrr479.data,19960301,20230310
972,Maastricht,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=972,https://climexp.knmi.nl/data/rrrr972.dat,rrrr972.data,19461202,19561107
976,Maastricht,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=976,https://climexp.knmi.nl/data/rrrr976.dat,rrrr976.data,19510101,19860102
951,Maastricht (Helmstraat),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=951,https://climexp.knmi.nl/data/rrrr951.dat,rrrr951.data,18520501,19521231
065,Makkum,53.05,5.38,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=065,https://climexp.knmi.nl/data/rrrr065.dat,rrrr065.data,18690702,20230310
360,Mander,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=360,https://climexp.knmi.nl/data/rrrr360.dat,rrrr360.data,19510101,19710318
682,Markelo,52.23,6.48,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=682,https://climexp.knmi.nl/data/rrrr682.dat,rrrr682.data,19560101,20230310
256,Marken (Nieuw),52.45,5.12,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=256,https://climexp.knmi.nl/data/rrrr256.dat,rrrr256.data,19510102,20230310
246,Marken (Oud),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=246,https://climexp.knmi.nl/data/rrrr246.dat,rrrr246.data,19430701,19910102
317,Marknesse,52.68,5.85,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=317,https://climexp.knmi.nl/data/rrrr317.dat,rrrr317.data,19430107,20230310
653,Markvelde,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=653,https://climexp.knmi.nl/data/rrrr653.dat,rrrr653.data,18890715,18900430
166,Marum,53.13,6.28,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=166,https://climexp.knmi.nl/data/rrrr166.dat,rrrr166.data,19160401,20230310
236,Medemblik,52.75,5.1,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=236,https://climexp.knmi.nl/data/rrrr236.dat,rrrr236.data,19300201,20230310
519,Meerkerk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=519,https://climexp.knmi.nl/data/rrrr519.dat,rrrr519.data,18851020,18880131
652,Megchelen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=652,https://climexp.knmi.nl/data/rrrr652.dat,rrrr652.data,19290327,19380724
903,Megen,51.82,5.55,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=903,https://climexp.knmi.nl/data/rrrr903.dat,rrrr903.data,19120411,20230310
290,Meppel,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=290,https://climexp.knmi.nl/data/rrrr290.dat,rrrr290.data,18890701,19340331
304,Meppen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=304,https://climexp.knmi.nl/data/rrrr304.dat,rrrr304.data,19270201,19360331
756,Middelburg,51.48,3.58,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=756,https://climexp.knmi.nl/data/rrrr756.dat,rrrr756.data,19401025,20230310
134,Middelstum,53.32,6.6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=134,https://climexp.knmi.nl/data/rrrr134.dat,rrrr134.data,19910101,20230310
247,Middenmeer,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=247,https://climexp.knmi.nl/data/rrrr247.dat,rrrr247.data,19480701,19531130
014,Midsland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=014,https://climexp.knmi.nl/data/rrrr014.dat,rrrr014.data,18850601,19530101
909,Mill,51.67,5.78,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=909,https://climexp.knmi.nl/data/rrrr909.dat,rrrr909.data,19290818,20230310
890,Milsbeek,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=890,https://climexp.knmi.nl/data/rrrr890.dat,rrrr890.data,19421001,19440901
813,Moerdijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=813,https://climexp.knmi.nl/data/rrrr813.dat,rrrr813.data,18670101,18700731
448,Naaldwijk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=448,https://climexp.knmi.nl/data/rrrr448.dat,rrrr448.data,19020524,19770101
352,Nagele,52.62,5.72,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=352,https://climexp.knmi.nl/data/rrrr352.dat,rrrr352.data,19481118,20230310
520,Nederhorst den Berg,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=520,https://climexp.knmi.nl/data/rrrr520.dat,rrrr520.data,18880101,18941231
650,Neede,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=650,https://climexp.knmi.nl/data/rrrr650.dat,rrrr650.data,18830131,18870731
018,Nes (Ameland),53.43,5.77,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=018,https://climexp.knmi.nl/data/rrrr018.dat,rrrr018.data,19160801,20230310
162,Niekerk,53.22,6.33,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=162,https://climexp.knmi.nl/data/rrrr162.dat,rrrr162.data,19471101,20210828
146,Nieuw Beerta,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=146,https://climexp.knmi.nl/data/rrrr146.dat,rrrr146.data,19050610,19951231
159,Nieuw Buinen,52.97,6.95,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=159,https://climexp.knmi.nl/data/rrrr159.dat,rrrr159.data,19410401,20230310
840,Nieuwendijk (Nb),51.77,4.92,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=840,https://climexp.knmi.nl/data/rrrr840.dat,rrrr840.data,19350402,20230310
428,Nieuwenhoorn,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=428,https://climexp.knmi.nl/data/rrrr428.dat,rrrr428.data,19350117,19410329
731,Nieuw En Sint Joostland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=731,https://climexp.knmi.nl/data/rrrr731.dat,rrrr731.data,19361114,19530910
463,Nieuw Helvoet,51.83,4.12,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=463,https://climexp.knmi.nl/data/rrrr463.dat,rrrr463.data,19410702,20230310
537,Nieuwland Zh,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=537,https://climexp.knmi.nl/data/rrrr537.dat,rrrr537.data,19421002,19511231
320,Nieuwleusen,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=320,https://climexp.knmi.nl/data/rrrr320.dat,rrrr320.data,19470801,19530301
172,Nieuwolda,53.23,6.98,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=172,https://climexp.knmi.nl/data/rrrr172.dat,rrrr172.data,19920501,20230310
416,Nieuwveen Zh,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=416,https://climexp.knmi.nl/data/rrrr416.dat,rrrr416.data,19020918,19390301
727,Nieuwvliet,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=727,https://climexp.knmi.nl/data/rrrr727.dat,rrrr727.data,19150501,19391001
086,Nijbeets,53.05,6,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=086,https://climexp.knmi.nl/data/rrrr086.dat,rrrr086.data,19520601,20230310
531,Nijbroek,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=531,https://climexp.knmi.nl/data/rrrr531.dat,rrrr531.data,19320402,19521231
547,Nijkerk,52.22,5.47,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=547,https://climexp.knmi.nl/data/rrrr547.dat,rrrr547.data,18880803,20230310
368,Nijkerk Sluis,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=368,https://climexp.knmi.nl/data/rrrr368.dat,rrrr368.data,19690101,19871231
539,Nijmegen,51.83,5.88,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=539,https://climexp.knmi.nl/data/rrrr539.dat,rrrr539.data,18830202,20230310
592,Nijmegen Radboud,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=592,https://climexp.knmi.nl/data/rrrr592.dat,rrrr592.data,19780101,19910102
971,Noorbeek,50.77,5.8,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=971,https://climexp.knmi.nl/data/rrrr971.dat,rrrr971.data,19440416,20230310
743,Noordgouwe,51.68,3.95,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=743,https://climexp.knmi.nl/data/rrrr743.dat,rrrr743.data,18880502,20230310
316,Nop (Kavel P64),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=316,https://climexp.knmi.nl/data/rrrr316.dat,rrrr316.data,19421101,19490402
312,Nop (Kavel R74),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=312,https://climexp.knmi.nl/data/rrrr312.dat,rrrr312.data,19421101,19491201
318,Nop (Kavel S38),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=318,https://climexp.knmi.nl/data/rrrr318.dat,rrrr318.data,19461106,19510101
374,Nop (Kavel S64),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=374,https://climexp.knmi.nl/data/rrrr374.dat,rrrr374.data,19491201,19510101
901,Nuland,51.72,5.4,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=901,https://climexp.knmi.nl/data/rrrr901.dat,rrrr901.data,19040425,20230310
450,Numansdorp,51.73,4.42,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=450,https://climexp.knmi.nl/data/rrrr450.dat,rrrr450.data,19040212,20230310
334,Nunspeet,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=334,https://climexp.knmi.nl/data/rrrr334.dat,rrrr334.data,19190727,19531101
255,Obdam (Nieuw),52.67,4.87,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=255,https://climexp.knmi.nl/data/rrrr255.dat,rrrr255.data,19510101,20230310
243,Obdam (Oud),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=243,https://climexp.knmi.nl/data/rrrr243.dat,rrrr243.data,19370601,19551010
906,Oirschot,51.5,5.32,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=906,https://climexp.knmi.nl/data/rrrr906.dat,rrrr906.data,19190721,20230310
336,Oldebroek,52.38,5.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=336,https://climexp.knmi.nl/data/rrrr336.dat,rrrr336.data,19270701,20230310
306,Oldebroek (Dorp),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=306,https://climexp.knmi.nl/data/rrrr306.dat,rrrr306.data,19320424,19500701
075,Oldeholtpade,52.9,6.05,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=075,https://climexp.knmi.nl/data/rrrr075.dat,rrrr075.data,19280602,20230310
676,Oldenzaal,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=676,https://climexp.knmi.nl/data/rrrr676.dat,rrrr676.data,19451102,19951231
691,Oldenzaalsche Veen (Lonneker),-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=691,https://climexp.knmi.nl/data/rrrr691.dat,rrrr691.data,19320108,19380101
158,Onnen,53.15,6.67,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=158,https://climexp.knmi.nl/data/rrrr158.dat,rrrr158.data,19350301,20230310
713,Oostburg,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=713,https://climexp.knmi.nl/data/rrrr713.dat,rrrr713.data,18790901,18830531
415,Oostdijk bij Ouddorp,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=415,https://climexp.knmi.nl/data/rrrr415.dat,rrrr415.data,18950101,19350731
315,Oostendorp,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=315,https://climexp.knmi.nl/data/rrrr315.dat,rrrr315.data,19430101,19490101
578,Oosterbeek,52,5.83,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=578,https://climexp.knmi.nl/data/rrrr578.dat,rrrr578.data,19470102,20230310
063,Oosterend Fr,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=063,https://climexp.knmi.nl/data/rrrr063.dat,rrrr063.data,19510201,19521231
833,Oosterhout,51.63,4.87,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=833,https://climexp.knmi.nl/data/rrrr833.dat,rrrr833.data,19050102,20230310
006,Oosterland,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=006,https://climexp.knmi.nl/data/rrrr006.dat,rrrr006.data,19050401,19430701
253,Oosthuizen Nh,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=253,https://climexp.knmi.nl/data/rrrr253.dat,rrrr253.data,19510401,19521231
707,Oostkapelle,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=707,https://climexp.knmi.nl/data/rrrr707.dat,rrrr707.data,18661031,18830731
981,Oost Maarland,50.78,5.7,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=981,https://climexp.knmi.nl/data/rrrr981.dat,rrrr981.data,20040229,20230310
001,Oostmahorn,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=001,https://climexp.knmi.nl/data/rrrr001.dat,rrrr001.data,18780101,18810302
367,Oostvaardersdiep,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=367,https://climexp.knmi.nl/data/rrrr367.dat,rrrr367.data,19690101,20120831
015,Oost-Vlieland,53.28,5.07,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=015,https://climexp.knmi.nl/data/rrrr015.dat,rrrr015.data,18850516,20230310
456,Oostvoorne,51.9,4.08,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=456,https://climexp.knmi.nl/data/rrrr456.dat,rrrr456.data,19250120,20230310
552,Oranje Nassau's Oord-Renk,-999.9,-999.9,https://climexp.knmi.nl/getdutchrr.cgi?id=someone@somewhere&WMO=552,https://climexp.knmi.nl/data/rrrr552.dat,rrrr552.data,19040102,19550610
